imgAlt,imgName,isMeme
"First comes the sweet, then comes the heat! 😛Can you handle a Reaper Spicy Margarita? A blend of Carolina Reaper pepper and fresh lime. Get ready to supercharge your summer! 🍹#ReaperChallenge *Heat sensitive? Keep water close. See menu for Famous Slush pricing with Real Fruit. Limited time only at participating SONIC® Drive-Ins. TM & ©2019 July America’s Drive-In Brand Properties LLC.",sonicdrivein_1401,0
Bliss.🙌 📸: @hanksfamilylife,sonicdrivein_1402,0
"You say Wednesday, we say #PinaColadaDay! 🍍🥥🍹 We've got boozeless Piña Colada Slushes waiting for you at the drive-in.",sonicdrivein_1403,0
We call this one the “Spicy Cha-Cha!” Our newest Reaper Spicy Margarita is packed with flavor ready to make your tastebuds dance. 💃 Add a kick to your summer and join in on the #ReaperChallenge. *Heat sensitive? Keep water close. See menu for Famous Slush pricing with Real Fruit. Limited time only at participating SONIC® Drive-Ins. TM & ©2019 July America’s Drive-In Brand Properties LLC.,sonicdrivein_1404,0
Introducing The Reaper Spicy Margarita Mocktail Slush! It’s made with the 🔥🔥🔥Carolina Reaper pepper—one of the world’s HOTTEST chili peppers! Try the new Slush and tag your reaction with #ReaperChallenge! *Heat sensitive? Keep water close. See menu for Famous Slush pricing with Real Fruit. Limited time only at participating SONIC® Drive-Ins. TM & ©2019 July America’s Drive-In Brand Properties LLC.,sonicdrivein_1405,0
Sip and celebrate! It’s almost 7/1—AKA the start of our SPICY summer! #SpicySONICSurprise,sonicdrivein_1406,0
It’s bold. It’s bright. It burns? 😆Find out the reason for this face on 7/1! #SpicySONICSurprise,sonicdrivein_1407,0
This is the spicy pucker face. 😜 See what face you make when you try our spiciest flavor yet! #SpicySONICSurprise,sonicdrivein_1408,0
So hot it will make you blush! See if you can hang on 7/1. ☺️#SpicySONICSurprise,sonicdrivein_1409,0
When that spice hits! 😵 See if you have what it takes to handle the heat! #SpicySONICSurprise,sonicdrivein_1410,0
"Our latest concoction will make you 😅! New heat drops on 7/1, and it’s not for the faint of heart. #SpicySONICSurprise",sonicdrivein_1411,0
How hot is too hot? 😅 See how much spicy you can handle on 7/1! #SpicySONICSurprise,sonicdrivein_1412,0
Did someone call the 🚒🚒🚒 because this mouth is on FIRE!? #SpicySONICSurprise,sonicdrivein_1413,0
WOW WOW WOW! See what has her making this face when we drop some 🔥🔥🔥on 7/1! #SpicySONICSurprise,sonicdrivein_1414,0
The good times keep stacking up at the drive-in. Sandwich a little SONIC between all your summer fun. 🤠,sonicdrivein_1415,0
Add a little Red Bull® groove to our classic Cherry Limeade Slush. 🕺,sonicdrivein_1416,0
Welcome the summer solstice with us on our ~cool~ patio with your favorite friend and a sweet Slush. ☀️ 📸:,sonicdrivein_1417,0
"CHEERS to the magical taste of our 🔥 Red Bull® Slush. 
P.S. Comes in Cherry Limeade flavor, too! 🍒🍒🍒",sonicdrivein_1418,0
"Chris and Amanda ❤️ SONIC so much, they got matching peppermint tattoos! ",sonicdrivein_1419,0
Mix up your summer vibes with a new beat. Try out the Red Bull Slush® or add some Red Bull® wiiings to the go-to Cherry Limeade Slush.,sonicdrivein_1420,0
Good things come in twos. 👭👬#,sonicdrivein_1421,0
Tag your SONIC Summer Crew! 👇#NationalBestFriendDay,sonicdrivein_1422,0
"What’s your flavor? Red Bull® Slush, Cherry Limeade Red Bull® Slush or do you sip straight from the can? 🤔👐",sonicdrivein_1423,0
Love at first bite. #SONICNights is the real deal! ❤️,sonicdrivein_1424,0
Cater your car with the drive-in classics. Are you team Tots or Fries? 🤔 📸: @ajfoodposts,sonicdrivein_1425,0
"Unforgettable #SONICNights pair best with cookies and ice cream! Grab your friends, grab your mom, and grab your keys because you’re gonna wanna bite of these Ice Cream Cookie Sandwiches. 😋",sonicdrivein_1426,0
"#SONICNights are even better with your friends, who are you bringing to the drive-in this weekend? 😄 📸:",sonicdrivein_1427,0
Have you tried our 🆕collab with Red Bull® ? ⚡ We’ve added some wiiings to our Cherry Limeade Slush and it’s 🔥.,sonicdrivein_1428,0
"Summer is COMING! ☀️It’s peak Slush season, what’s your favorite summer sip at the drive-in? 🥤 📸: @jaclynnnbrooke",sonicdrivein_1429,0
"We’ve got a Red Bull® drink for every groove. Try the NEW Red Bull® Slush, Cherry Limeade Red Bull® Slush or sip",sonicdrivein_1430,0
If you haven’t tried our Ice Cream Cookie Sandwiches with REAL Ice Cream then you need to get to #SONICNights! They’re,sonicdrivein_1431,0
"Call your mom or bring her a treat, either one is just as sweet! ☺️Happy Mother’s Day to every mom, we appreciate you! ❤️",sonicdrivein_1432,0
🤤🤤We just keep coming back for more! These Ice Cream Cookie Sandwiches are the real DEAL. Stop by #SONICNights to find your favorite. 🍪,sonicdrivein_1433,0
Red Bull®. Refresh. Roll out. 🤘,sonicdrivein_1434,0
Introducing the freshest collab—the NEW @RedBull Slush and Cherry Limeade Red Bull® Slush! It’s the ultimate cool down before you step up. 👐,sonicdrivein_1435,0
Only 1 MORE DAY!  Get ready to refresh on another level! 🆒🥤👐,sonicdrivein_1436,0
More flavor. More icy coolness. Only 2 more days‼️,sonicdrivein_1437,0
T-minus 3 days❗,sonicdrivein_1438,0
"Red Bull Slushes, OREO, and Chocolate Chip Ice Cream Sandwiches. Yep, we served them all at the SONIC x Moschino party!",sonicdrivein_1439,0
Mustard vs. Ketchup! Which is the superior Corn Dog topper? 🤔 📸: @mikesjunkfoods,sonicdrivein_1440,0
"Oh hey there! You are a 🌟! And just for that, we think you deserve something SWEET!",sonicdrivein_1441,0
Don’t worry about what anyone thinks. Just be yourself! This message brought to you by the 100% Real Ice Cream used in,sonicdrivein_1442,0
Your week is looking BRIGHT! ☀️Just like these cherry-topped shakes. Don’t miss out on the sweetness that just dropped,sonicdrivein_1443,0
"You are amazing! ❤️(And yes, this is a photo of an  OREO® Peanut Butter Master Shake and Ice Cream Cookie Sandwich—which",sonicdrivein_1444,0
Hey there! Keep shining. ✨Just like this OREO® Cookie Sandwich with Real Ice Cream. 😉,sonicdrivein_1445,0
We’re about to drop A LOT of sweetness on your feed today! And you know what? YOU DESERVE IT! -,sonicdrivein_1446,0
A sweet reminder. 😌,sonicdrivein_1447,0
"Look at this pup, and try not to smile… 😉",sonicdrivein_1448,0
Don’t you forget. 💪,sonicdrivein_1449,0
Just wanted to sweeten your timeline a tad. 🐶,sonicdrivein_1450,0
We only speak the truth. 😁,sonicdrivein_1451,0
Work is more fun with friends. 🙌 We’re looking for new team members to join our crew! Check out jobs.sonicdrivein.com,sonicdrivein_1452,0
Don’t wait ‘till the last minute! The OREO Waffle Cone is here until the end of March. Get in on the sweet goodness,sonicdrivein_1453,0
"No, you’re not dreaming—  this ooey-gooey, Double Stuf OREO Waffle Cone from SONIC is real and DELICIOUS. Swing by SONIC",sonicdrivein_1454,0
Think happy tots. It’s #InternationalDayOfHappiness 😊,sonicdrivein_1455,100
TEAMWORK ON 3! Check out jobs.sonicdrivein.com to learn how you can join our crew. 🙌,sonicdrivein_1456,0
🍀Try your luck at a SONIC today! 😉,sonicdrivein_1457,0
Grab your friends and head to the drive-in because it’s finally the WEEKEND! 🤩 📸: @kkphotoss,sonicdrivein_1458,0
SONIC summertime dreaming. 💭Are you ready for some summer sun at the drive-in? ☀️ 📸: @xoaleeeee,sonicdrivein_1459,0
Cheers to Friday! 🥤What SONIC treat are you having this weekend?,sonicdrivein_1460,0
Our family is looking for extra smiling faces! Check out jobs.sonicdrivein.com to learn more about how to join our team.,sonicdrivein_1461,0
When you look down and realize you ate all your SONIC ice within 30 seconds… 📸 @sydbrouswill,sonicdrivein_1462,1000
Wishing you a day of sweetness! Which one of our treats do you ❤️ most?,sonicdrivein_1463,0
"Jason and Cara ended their wedding night at the drive-in with Sweet Teas! Now that is SWEET love. 😉

Do you have a SONIC Sweet Love Story? Tell us about it!",sonicdrivein_1464,0
"“Hold my drink, this is MY song!” What’s your #1 song to listen to at the drive-in? 🚘🎶 📸: @aubreysatticco",sonicdrivein_1465,0
We’re looking for SONIC lovers to join the team! Check out jobs.sonicdrivein.com to learn more.,sonicdrivein_1466,0
Can’t go wrong with a classic. 🍒😀 📸: @edibleokc,sonicdrivein_1467,0
"When you can’t decide between the two, just get BOTH! What are your favorite toppings to mix n’ match? 🍫🍪 📸:",sonicdrivein_1468,0
Easy peasy chili cheesy when you order ahead with the SONIC app. 📲🌭 📸 @thisjenngirl,sonicdrivein_1469,0
Every hour is happy hour when you order with our App. 😎,sonicdrivein_1470,0
All of the late night laughter and SONIC runs with friends made for one memorable year. Thank you for choosing SONIC,sonicdrivein_1471,0
Oh. My. MOZZZZZZ! 🤤 📸: @hungryinphoenix,sonicdrivein_1472,0
Drinks on Mom this time! 😉Tag your Happy Hour Crew! 🥤🥤📸:,sonicdrivein_1473,0
"We did it for you! Order Ahead in the app, and get ½ Price Drinks and Slushes EVERY TIME.",sonicdrivein_1474,0
"THIS 👏IS 👏NOT 👏A 👏DRILL! Get ½ Price Drinks and Slushes when you Order Ahead in SONIC app. It’s too easy!

Check out the full video on our IGTV, where @keithhabs tries all the drinks!",sonicdrivein_1475,0
We’re so thankful for all you SONIC lovers out there. Tag your drive-in bestie to tell them you’re grateful for them,sonicdrivein_1476,0
"Okay, who DIDN’T do this as a kid? 🤔
.
Now you can get your favorite Drinks and Slushes ½ Price when you Order Ahead in the app.",sonicdrivein_1477,0
Looks like someone didn't use the Sonic App to order a Coke Zero Sugar for Happy Hour.,sonicdrivein_1478,1000
Get your favorite Coca-Cola Drinks and Slushes for ½ price just in time for the game – it’s Happy Hour Any Time when you order in the SONIC App! Download link in bio.,sonicdrivein_1479,0
"We all know that feeling! 😃
.
Get your favorite Drinks and Slushes ½ Price when you Order Ahead in the SONIC app.",sonicdrivein_1480,0
🔊 🔊 We’re pumped for National #HappyHourDay! Get ½ Price Drinks and Slushes ALL DAY when your order in our app!,sonicdrivein_1481,0
"HELLO! It’s National #HappyHourDay, and we’ve got ½ Price Drinks & Slushes ALL DAY when you order ahead in our app!",sonicdrivein_1482,0
"When you drink your Slush too fast! 😆
.
Drinks and Slushes are ½ Price ALL DAY when you Order Ahead in the SONIC app.",sonicdrivein_1483,0
"That feeling when you check-in at the stall, and your Carhop is on the way! 😀
.
Get ½ Price Drinks and Slushes when you Order Ahead in the SONIC app.",sonicdrivein_1484,0
Some Fridays call for a photoshoot. Some Fridays call for SONIC. The best Fridays call for both! #FridayFeeling,sonicdrivein_1485,0
"Raise your hand if you love our Candy Slushes 🙌
Now you can get your favorite Drinks and Slushes ½ Price when you Order Ahead in the SONIC app!",sonicdrivein_1486,0
Now that’s the Halloween spirit! Cruise to the drive-in today to grab 50¢ Corn Dogs for the whole family! Costumes,sonicdrivein_1487,0
There’s nothing like SONIC ice and your favorite fountain drink 😎 Tag a friend who’s OBSESSED with our ice.,sonicdrivein_1488,0
"⭐️WOW⭐️ Our new Order Ahead feature is so easy! Get ½ Price Drinks and Slushes when you order with the SONIC app.

Check out the full video on our IGTV, where @keithhabs tries all the drinks!",sonicdrivein_1489,0
Share a smile and a vote to support a teacher project during SONIC’s Fall Voting campaign. We’re donating $1 million and,sonicdrivein_1490,0
Smiles all around for this SONIC squad! Tag your friends that are obsessed with SONIC happy hour!,sonicdrivein_1491,0
Get ½ Price Drinks and Slushes when you Order Ahead in the SONIC app. Think of all the options! 😍,sonicdrivein_1492,0
"This month, we’re donating $1 million and giving our fans the opportunity to help SONIC decide where it goes! 📚✏️To",sonicdrivein_1493,0
"What’s sweeter, her smile or the Double Stuf OREO Waffle Cone? We think it’s a tie! Drop a🍦if you’re obsessed with our",sonicdrivein_1494,0
"Help SONIC give teachers a high-five 🖐, and $1 million! This month SONIC is making a $1 million donation to fund public ",sonicdrivein_1495,0
"Congrats on your tiny tot, @southernlysplendid. We can’t wait to welcome this SONIC baby at the drive-in!",sonicdrivein_1496,0
Get your favorite @cocacola Drinks and Slushes for ½ price just in time for the game like Lee Corso – it’s Happy Hour,sonicdrivein_1497,0
"Make that two, please! Swing by SONIC to satisfy your tastebuds with our newest sweet treat, the Double Stuf OREO Waffle",sonicdrivein_1498,0
How can you say no to a pup cup when your pawtner in crime looks at you like this? 🐶 ❤️,sonicdrivein_1499,0
"There’s no such thing as too many cherries when it comes to a cherry limeade, right? Right! Tag a friend that’s OBSESSED",sonicdrivein_1500,0
"What’s new, cool, and made with OREO goodness and SONIC’s Real Ice Cream? The fan favorite Double Stuf OREO Cone of",sonicdrivein_1501,0
"You: “Mom, can we go to SONIC?”",sonicdrivein_1502,1000
The best day of the week is FRY-DAY! 🍟😀Tag that friend who always steals your fries. 📸 @dallaspartyof2,sonicdrivein_1503,0
"Look at this view 😍💯...oh, the lake looks nice too! What SONIC drink are you sippin’ on today?.",sonicdrivein_1504,0
"This team of baseball players is the epitome of #squadgoals. After they play a home game, they hop in the back of their teammate’s truck and open the tailgate to hang out at their local SONIC in Tonganoxie. ⚾️ Is there anything better than SONIC Summer Nights with your team and a Strawberry Milkshake in hand? 🤔#MySonicSummer",sonicdrivein_1505,0
"Thomas and Caleb are best friends and BMX bikers. After a night on the track, they like to cool off at SONIC to hang out and drink shakes. They recall a specific time when they talked late into the night of their Texas SONIC drive-in, and have been brothers ever since! ✊✊ SONIC Summer Nights = the unofficial best friend spot to catch up on life. 🙌#MySonicSummer",sonicdrivein_1506,0
"The Tonganoxie Cheer Team glistens with school spirit! You can find this squad stepping from the court to camp in the summertime. They even do an annual fundraiser at their local Kansas SONIC where they get to be Carhops for a night! 📣 
When school  is out, the crew hangs at SONIC Summer Nights for ½ price shakes, floats and ice cream slushes after 8PM. ⭐️ #MySonicSummer",sonicdrivein_1507,0
Mood when you find out your crew is heading to SONIC for our FLISPY tenders. Hurry in and try our $3.99 Crispy Tender Dinner!,sonicdrivein_1508,0
Our mouthwatering Signature Sauce is the perfect pairing to our Crispy Chicken Tenders. Swing by tonight to enjoy our Crispy Tender Dinner for only $3.99! 😛,sonicdrivein_1509,0
This is not a drill. Our NEW $3.99 Crispy Tender Dinner is shockingly good. The tenders are flavorful AND crispy. They’re FLISPY!,sonicdrivein_1510,0
"We don’t speak dog, but we’re pretty sure he’s talking about our NEW FLISPY tenders. Try our $3.99 Crispy Tender Dinner at your local SONIC!",sonicdrivein_1511,0
"Henry is a rescue dog who LOVES Sonic. 🐶He comes every day with Kay and Glenda who have been best friends since high school! They’re regulars at their Pearland drive-in, and even the Carhops look forward to seeing this little guy when the ladies roll up to order their favorites. 
Their usual order? An Ice Cream Fanta Float and a Chocolate Shake with two cherries.🍒Swing by SONIC Summer Nights for ½ price treats after 8PM! #MySonicSummer",sonicdrivein_1512,0
"Just your typical SONIC fam in Texas! 👭🐐🐐Jennifer brings her twin pygmy goats along when she heads to SONIC Summer Nights with her daughter Ashley to get a lil treat.

Fun Fact: Jennifer was a Carhop for 11 years! When it was her daughter’s turn for her first job, guess where she started...SONIC of course! 💞#MySonicSummer",sonicdrivein_1513,0
"Not your average SONIC ride. 😏 These five stablemates bring the horse power on their urban trail rides through Arizona! 🐴 Then the crew cools down at SONIC Summer Nights with ½ price treats. They even order just like the rest of us while parked at the ""ride-in."" 😉 #MySonicSummer",sonicdrivein_1514,0
Guard your FLISPY tenders! Stop by SONIC and snag our NEW $3.99 Crispy Tender Dinner for #NationalFriedChickenDay. 👀,sonicdrivein_1515,0
Tenders and fireworks? 🎇🎆Sign. Us. Up. Try our NEW $3.99 Crispy Tender Dinner today!,sonicdrivein_1516,0
That look is straight 🔥 just like our $3.99 Crispy Tender Dinner. It’s filled with FLISPY tenders that are flavorful,sonicdrivein_1517,0
"This bubbly Texas trio has worked at a summer camp together for years! ⛺️🌲Jerilyn, Lauren and Taylor also have a shared late night camp tradition: a secret SONIC run for shakes and mozz sticks! 😉

Trust these ladies— after weeks on a campground, a chocolate shake tastes heavenly! Enjoy ½ price shakes after 8PM at SONIC Summer Nights. #MySonicSummer",sonicdrivein_1518,0
"SONIC Summer Nights are for improvising in the parking lot! 🎶Trinity and Savannah from the Tonganoxie High School Band make music and memories over floats and shakes at their local drive-in. 🎷

Take it from this Kansas duo and roll step over to SONIC at 8PM to enjoy ½ price treats tonight! #MySonicSummer",sonicdrivein_1519,0
These Chieftain Stars dancers are the life of the party! 🙌 You can find Kansas girls Harlei and Ally practicing their routines at SONIC Summer Nights while enjoying their favorite treat—a Peanut Butter Shake! #MySonicSummer,sonicdrivein_1520,0
Let’s just take a minute to enjoy this beautiful moment. She just discovered what FLISPY means. Now go tell your crew about our NEW flavorful and crispy $3.99 Crispy Tender Dinner.,sonicdrivein_1521,0
She’s got it figured out. Our NEW flispy tenders are worthy of a wow. Come try a $3.99 Crispy Tender Dinner at your local SONIC!,sonicdrivein_1522,0
"When @jbrownphotos_  shoots on a warm Dallas night, he won’t pass up a classic shake. 😋He’s currently exploring his craft 📸 and has used SONIC Summer Nights as inspiration for a recent photoshoot. Cheers to many more, Jalon! #MySonicSummer",sonicdrivein_1523,0
".@Cam1ren has an eye for photography (and our 1/2 price Ice Cream Slushes 😉) so it was only natural that he chose our drive-in to shoot a series of striking sunset portraits.

Take it from this Phoenix photographer and make SONIC Summer Nights your next backdrop! 📷#MySonicSummer",sonicdrivein_1524,0
We’re so excited about our NEW $3.99 Crispy Tender Dinner we enlisted our friend @keithhabs to spread the word (literally) about the new FLISPY chicken tenders. Grab your fellow tender lovers and try them for yourself at SONIC!,sonicdrivein_1525,0
"Say hello to @obislens ! ✋👋✋👋 He’s a talented photographer (and soon-to-be chemical engineer) who ❤️’s SONIC. He even captured some of his latest photos at SONIC Summer Nights! 
When he’s not snapping pics, you can find this Texan satisfying his sweet tooth at SONIC.
#MySonicSummer",sonicdrivein_1526,0
Can your car do this? 😏 The Correa family just one-upped the competition with this ride. You can find these Phoenix kids enjoying their favorite 1/2 price treats while their dad hits the switch of his lowrider with hydraulics! 👧👦 #MySonicSummer,sonicdrivein_1527,0
"Rev your engines because the @fayetteville_z_club is ready to roll out! 🚘 This import car club takes their meetups to SONIC Summer Nights to show off their rides while sipping on 1/2 price floats. 😋
-
The eclectic bunch is made up of active military members and even moms who all share a ❤️of car culture. #MySonicSummer",sonicdrivein_1528,0
The Intruders Car Club likes their cars low and the temperatures high. 🔥 You can find this Arizona crew of lowrider bombs and car-lovers refueling at SONIC Summer Nights with 1/2 price shakes before they go cruise the streets of Tolleson! 🚗 🌵 #MySonicSummer,sonicdrivein_1529,0
"When the weather heats up, the chill vibes reach 💯 . You might come to SONIC Summer Nights for a ½ price shake after",sonicdrivein_1530,0
Hats off to all the new graduates! 🎓Celebrate your success at SONIC with a Route 44 that’s well-deserved! 📸: @imsupa_cat,sonicdrivein_1531,0
"Whether it’s extra cherries in your Cherry Limeade or Nerds in your Ocean Water, there’s 1.3 million ways to make your",sonicdrivein_1532,0
Swing by SONIC for some mozz sticks so good they’ll make you say “CHEEEEESE.” 😀🧀 📸: @pearlleeannphoto,sonicdrivein_1533,0
"Whether it’s a SONIC Cheeseburger or our NEW Cookie Jar Shakes, make sure you eat your heart out on National Eat What",sonicdrivein_1534,0
The only thing sweeter than SONIC’s real ice cream treats are friends to share it with. Stop by SONIC for 1/2 price,sonicdrivein_1535,0
The future looks bright for this SONIC-loving senior! #Classof2018 🎓😎 📸Payton Tyler,sonicdrivein_1536,0
The perks of swinging by SONIC for an afternoon treat: capturing that 🔥golden hour shot. 📸@cam1ren,sonicdrivein_1537,0
Talk about dinner goals. What’s in your ideal SONIC dinner spread? 📸@swaveyhippy.,sonicdrivein_1538,0
Rocking that Friday lewk at SONIC. 😎 📸@thejitana,sonicdrivein_1539,0
Trips to SONIC are better with your best friend! 🐶 Tag your SONIC passenger paw-tner! 📸 @woofwooflouie,sonicdrivein_1540,0
From every shared shake to stolen bite—you gotta admit you can’t live without them! Happy #NationalSiblingsDay from our,sonicdrivein_1541,0
A flavor for every taste. 🍇🍉🍊🍏What’s your SONIC Nights combination? 📷: @ecookphoto,sonicdrivein_1542,0
"She was one of the first customers to try to our new Signature Slinger, and her smile says it all! 😀",sonicdrivein_1543,0
A beautiful vision of #TaterLove. How will you celebrate #NationalTaterDay? ❤️,sonicdrivein_1544,0
Make a sTOTment with this modern and elegant accent. #TaterLove 💐,sonicdrivein_1545,0
I tot you’d never ask! 😉💍 #TaterLove H,sonicdrivein_1546,1000
"We can't imagine a more perfect backdrop for SONIC Nights. 😍🌅Grab your squad and roll through for our best Nights yet, w",sonicdrivein_1547,0
Back from spreading some SONIC love in NYC. ❤️ 🍔Take a look at these snaps from our Signature Slinger food truck launch!,sonicdrivein_1548,0
SONIC Nights are better with the whole squad! Who’s in? 🌙,sonicdrivein_1549,0
"If only a SONIC food truck could follow us around every day. 😍The Signature Slinger food truck launch in NYC was a success! Have you tasted our new guilt-free cheeseburger yet?

See menu for details",sonicdrivein_1550,0
Our Slushes are truly a work of art. 🎨,sonicdrivein_1551,0
"“It’s more environmentally friendly, better for you and of course, above all, delicious.” - Scott Uehlein, VP Product",sonicdrivein_1552,0
A cheeseburger this delicious deserves a BIG Apple debut! Click the link in bio to see some of our favorite highlights from the Signature Slinger food truck launch in NYC! ♥️,sonicdrivein_1553,0
"This burger is full of flavor, and better for the environment! The Signature Slinger burger patty is made with three",sonicdrivein_1554,0
"Introducing the SONIC® Signature Slinger! A cheeseburger with a patty made from three simple ingredients: 100% pure beef blended with savory mushrooms and bold seasonings— you’re gonna LOVE it! 🍔 
#GetAwayWithIt #SomethingsCookin #March5 📷: @missandeiya",sonicdrivein_1555,1000
"The secret’s out tomorrow! We promise you’ll want to tell all of your friends...even the furry ones.
#GetAwayWithIt #SomethingsCookin #March5 📷: @TK",sonicdrivein_1556,1000
"We have somethin’ coming that starts under 350 calories. We bet it will make you THIS happy.
#GetAwayWithIt #SomethingsCookin #March5 📷: @tahrithebengal",sonicdrivein_1557,1000
"You’re going to want to squeeze time in your calendar for the yummy goodness we’ve been cookin’ up. 👀
#GetAwayWithIt #SomethingsCookin #March5 📷: @kimchi.the.pug",sonicdrivein_1558,1000
"We’ve got something you’ll love and it starts at only 350 calories. 😮
#GetAwayWithIt #SomethingsCookin #March5 📷: @veryfatrabbit",sonicdrivein_1559,1000
"We’ve got a new thing coming. All of the flavor. None of the guilt. So good it’ll make ya bounce. 🙃 
#GetAwayWithIt #SomethingsCookin #March5 📷: @thewilliamsfam",sonicdrivein_1560,1000
"The new goodness we’re cooking up is under 350 calories. You won’t have any problem finishing your friend’s tots! #GetAwayWithIt #SomethingsCookin #March5
📷: @k9_jester",sonicdrivein_1561,1000
"Mark your calendars! We’ve got a guilt-free bite dropping soon that you HAVE to taste to believe! 
#GetAwayWithIt #SomethingsCookin #March5",sonicdrivein_1562,1000
"LOL tag the friend you’re gonna battle on March 5th! We’ve got something new coming. Starting under 350 calories. It’s delicious. That’s all we’re sayin. 🤐
#GetAwayWithIt #SomethingsCookin #March5 📷: @franckleflambert",sonicdrivein_1563,1000
"Who’s ready for the return of SONIC Nights? ✨ Save the date for March 5th when we bring back our half-priced shakes,",sonicdrivein_1564,0
Shakes made  with real ice cream—what’s not to love? 🍒,sonicdrivein_1565,0
When Bae just gets you. Sending love to those who keep it sweet on Valentine’s Day. 😉❤️,sonicdrivein_1566,0
"There’s no such thing as too cheesy! Right, @themacncheeseguru? 😉 🧀",sonicdrivein_1567,0
Ahh it’s Friday… time to treat yourself! What’s your favorite SONIC treat?,sonicdrivein_1568,1000
"Stop, take a minute, and soak in the beauty of these crispy, golden yet gooey mozzarella sticks. 😋 ",sonicdrivein_1569,0
Fridays are best spent with your bestie...and we’re talkin’ about the corn dogs. 😉,sonicdrivein_1570,0
The thirst-quenching goodness is the real cherry on top. 😉,sonicdrivein_1571,0
"Strike a pose! SONIC cups in hand, of course.",sonicdrivein_1572,0
Don’t worry. There’s enough sweetness for everyone! 😉,sonicdrivein_1573,0
Its Friday! Time to grab your crew and head to SONIC! Who’s coming with you?,sonicdrivein_1574,0
Anyone else have deep thoughts in the SONIC parking lot as they dream about what’s to come in the new year? 🤔,sonicdrivein_1575,0
Wrap presents ✔,sonicdrivein_1576,0
May your days be as festive as our cups! 😉 Happy holidays from our family and the artists @neffheadwear! 💚🎨❤ Visit our,sonicdrivein_1577,0
This is how we kick off the holidays. What do you order from SONIC to celebrate the season?,sonicdrivein_1578,0
Cheers to a happy holiday season! 🎄 What’s the SONIC drink you can’t live without?,sonicdrivein_1579,0
There’s only one way to prep for Black Friday shopping: a Holiday Mint Blast.,sonicdrivein_1580,0
"What to be thankful for this Thanksgiving you ask? SONIC, of course! Tag a friend who agrees!",sonicdrivein_1581,0
"Real ice cream that’s so good, you’ll want to make sure there’s not a drop left. 😋. Tag #ThisIsHowISonic and you could",sonicdrivein_1582,0
"Your highness, dinner is served. 🐾🍔",sonicdrivein_1583,1000
Lunch goals. 😍,sonicdrivein_1584,0
It’s all smiles at SONIC! 😁,sonicdrivein_1585,0
"Now this is how you do Halloween. 🎃 Eat, drink and be scary with us on Tuesday with 50¢ Corn Dogs!",sonicdrivein_1586,0
"Here’s to a life filled with love, happiness, and lots of SONIC ice cream!",sonicdrivein_1587,0
"You drive in and we’ll skate up, 😉 See you at SONIC!",sonicdrivein_1588,0
"It’s hard to beat a classic duo. Especially the new Carhop Classic for $2.99, featuring a 100% pure beef cheeseburger",sonicdrivein_1589,0
Consider this craving satisfied! ,sonicdrivein_1590,0
Help make classroom experiences fun by voting at LimeadesforLearning.com,sonicdrivein_1591,0
Tag your SONIC weekend crew. 🚚,sonicdrivein_1592,0
This is what happiness looks like at SONIC! 😍,sonicdrivein_1593,0
"SONIC is the GOAT, just ask a goat.",sonicdrivein_1594,1000
That feeling when you make it to SONIC Happy Hour just in time for a Mango Iced Tea! 😛,sonicdrivein_1595,0
Raise your hand if you use ketchup or mustard to write things on your Hot Dog 🙋,sonicdrivein_1596,0
Time’s almost out! Come in TONIGHT after 8PM and sip on half-price Shakes and Ice Cream Slushes while you can!,sonicdrivein_1597,0
How cool are these cups and bags designed by @tadcarpenter? Head to SONIC for a treat that tastes like summer in a cup!,sonicdrivein_1598,0
Grab your BFF and head to SONIC for 50¢ Corn Dogs ALL DAY tomorrow!,sonicdrivein_1599,0
Get ‘em while they’re cold! There’s just 1 week left to enjoy Shakes and Ice Cream Slushes at half-price after 8PM.,sonicdrivein_1600,0
Making it to Happy Hour 2 mins before it ends is an ART! 💪,sonicdrivein_1601,0
Soak up the last few weeks of summer with SONIC! ,sonicdrivein_1602,0
"You don't have to be a Shake specialist to make the drink of your dreams come true. 
Make your way to SONIC and bring your unique flavor combo to life!",sonicdrivein_1603,0
Why scream for Ice Cream when you can dance instead?,sonicdrivein_1604,1000
This is what happens when Ice Cream and Slush become friends. 😍,sonicdrivein_1605,0
Consider the menu for the wedding reception handled.,sonicdrivein_1606,0
Summer just isn’t the same without SONIC. ☀️ Tag #ThisIsHowISonic for the chance to be featured like @jntindall,sonicdrivein_1607,0
"Strut your way over to SONIC and enjoy half price Shakes and Ice Cream Slushes ALL DAY TODAY! 😍

Offer valid only on July 26, 2017, at participating SONIC ® Drive-In restaurants while supplies last. Limit 5. Tax not included. Add-Ins cost extra. This offer cannot be combined with any other offers or discounts.",sonicdrivein_1608,0
"Start practicing your dessert dance! Shakes and Ice Cream Slushes are half-price all day TOMORROW at SONIC. 💃

Offer valid only on July 26, 2017, at participating SONIC ® Drive-In restaurants while supplies last. Limit 5. Tax not included. Add-Ins cost extra. This offer cannot be combined with any other offers or discounts.",sonicdrivein_1609,0
"Dolla Dolla Dogs y'all! 🌭✨ Celebrate National Hot Dog Day at SONIC with $1 Chili Cheese Coneys and All American Dogs ALL DAY TODAY!

Tax and add-ons extra. Limit 5. Includes 6"" (pre-cooked) Chili Cheese Coney or 6"" All-American Hot Dog only. Cannot be combined with other offers/combos. Valid 7/19/17 at participating Drive-Ins while supplies last.",sonicdrivein_1610,0
